"11037","Who is the person opposed  by Tom McLaury and Ike Clanton ?","11","5","2,1,2","1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"11038","Who all have developed a cross platform software ?","8","4","1,1,1","2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11039","Who attended Great Ayton university ?","5","2","1,0,1","0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11040","Who is known for are War of 1812 and Battle of the Thames ?","13","4","2,0,2","1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0","0,0,1"
"11041","Count everything garrisoned at the pentagon ?","6","2","1,0,0","1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,1,0"
"11042","How many rivers end in the Indian Ocean ?","8","3","1,1,1","1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11043","What non fiction subjects are covered in books by Doubleday publishers ?","11","4","1,1,2","0,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11044","Find the total number of tenants of the stadium whose tenants was Toronto Marlies ?","14","3","1,0,0","2,2,1,0,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0","0,0,1"
"11045","Who voiced in Peanuts Motion Comics and The Peanuts Movie ?","10","4","2,0,2","1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11046","Is Rain Over me in the planet pit album ?","9","3","2,0,1","1,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11047","What is the total number of other restingplace of the politicians whose one of the restingplace is East Norwalk Historical Cemetery ?","21","3","1,0,0","3,3,3,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11048","Count the total number of conflicts people who were part of conflict in afghanisthan ?","14","3","1,0,2","1,3,1,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0","0,1,0"
"11049","Which tennis players live in Kenthurst, new south wales ?","9","3","1,1,1","0,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"11050","Was Liliya Lobanova born in Ukraine ?","6","3","2,0,0","0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11051","Where was Sino-French War fought ?","5","2","1,0,1","0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,0,1"
"11052","List all the major shrines of the saints which has one of the shrines as Debre Libanos ?","17","4","1,1,2","3,3,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11053","What is the political party of Arun Chandra Guha and Indira Gandhi ?","12","4","2,0,2","1,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11054","How many bacterias are there whose division is Firmicutes ?","9","3","1,1,1","0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"11055","List things developed by Autoconf ?","5","2","1,0,1","0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","0,0,1"
"11056","Was His New Job edited by Charlie Chaplin ?","8","3","2,0,1","0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11057","Which person belongs to the board of Howard Hughes Medical Institute ?","11","3","1,1,1","1,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11058","Which cover artist of the The Adventures of Tom Sawyer also the source of inspiration of The Appple Tree ?","19","4","2,0,2","4,4,1,0,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0","0,0,1"
"11059","In which common territory did Sino French war and the Tonkin campaign take place ?","14","4","2,0,2","1,1,1,0,0,4,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"11060","In which state is Colemanville Covered Bridge located ?","8","2","1,0,1","0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11061","How many characters were made by Paul Dini ?","8","2","1,0,0","0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,1,0"
"11062","What is the religion of the relatives of Ananda Weerasekara ?","10","3","1,0,2","2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11063","Is the song Only the Good Die Young from The Stranger ?","11","3","2,0,0","3,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"11064","Name the office holders whose successor died in Morristown, New Jersey ?","11","4","1,1,2","1,1,0,0,0,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0","0,0,1"
"11065","What is the total number of other non-fiction subject of the books whose one of the subject is Racism ?","19","3","1,0,2","3,3,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11066","What medals have been given to people who died of lung cancer ?","12","4","1,1,2","0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0","0,0,1"
"11067","Count the drinks originated in England. ?","6","3","1,1,1","1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0","0,1,0"
"11068","Is Angola Avante the anthem of Angola ?","7","3","2,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11069","Is the Providence Chapel, Charlwood made in New English style of architecture ?","12","3","2,0,0","1,2,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0","1,0,0"
"11070","What is the river whose origin is North-Western Province, Zambia ?","10","2","1,0,1","1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11071","Is Tenzing Norgay  the first person to scale Mt. Everest ?","10","3","2,0,1","1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11072","In which country can I find the State Academic Opera and Ballet Theater and Baku Puppet Theatre ?","17","5","2,1,2","1,1,0,0,0,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0","0,0,1"
"11073","What band was Afrika Baby Bam a part of, and often performed with Q Tip ?","15","4","2,0,2","1,2,0,0,0,2,0,4,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0","0,0,1"
"11074","Count the water bodies that flow into the North Sea ?","10","2","1,0,0","2,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0","0,1,0"
"11075","Where has GARAGE recorded its singles ?","6","4","1,1,2","0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1","0,0,1"
"11076","Was Ne Daj Se, Nina first aired in Croatia ?","9","3","2,0,0","0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0","1,0,0"
"11077","What is the military rank of the important commander of Peruvian Army ?","12","3","1,0,2","2,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11078","What mammals fall into the biological family Canidae ?","8","3","1,1,1","1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"11079","Name the writer of South Park: The Stick of Truth ?","10","2","1,0,1","2,2,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11080","Who is the authority of Maine School of Science and Mathematics ?","11","2","1,0,1","1,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11081","Give me the count of newspaper whose language is Sweedish and headquartered at stockholm ?","14","4","2,0,0","1,2,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0","0,0,1"
"11082","In how many places are the companies founded in Canada operating ?","11","3","1,0,1","1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,0,1"
"11083","How many titles have been won by the beauty queens which had brown hair ?","14","3","1,0,0","1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1","0,1,0"
"11084","Who worked at  A Goon's Deed in a Weary World and CBS ?","12","4","2,0,2","2,2,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11085","How many things are manufactured by the company whose subsidiary is Sony Corporation shareholders and subsidiaries ?","16","3","1,0,2","1,1,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1","0,1,0"
"11086","Ford Air Transport Service and Falcon cobra are both owned by which company ?","13","4","2,0,2","1,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11087","Which continents can be reached by flight companies available on Gatwick Airport ?","12","4","1,1,1","0,2,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0","0,0,1"
"11088","Who trained the wrestlers who are billed in Wisconsin ?","9","4","1,1,2","1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0","0,0,1"
"11089","Who is the head coach of 2009-10 Middlesbrough F.C. season ?","10","2","1,0,1","1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11090","Did Umkhonto we Sizwe had Nelson Mandela as a commander ?","10","3","2,0,0","1,1,0,0,0,1,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0","1,0,0"
"11091","Whichlocation city of the Denver Broncos is the palce of birth of Steven Clark Cunningham ?","15","4","2,0,2","2,3,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,1"
"11092","How many venues are located in the US ?","8","3","1,1,0","1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11093","Which vice president of Warren G. Harsing is also the president of Evans Hughes ?","14","4","2,0,2","1,2,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11094","Count all those whose youthclub performed at the 14-15 La Liga ?","11","4","1,1,1","2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0","0,1,0"
"11095","What city is it where Wayne Allard governs and Juli Ashton was born ?","13","4","2,0,2","0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,1","0,0,1"
"11096","Count the number of broadcast area of the TV stations which serves in Agalga ?","14","3","1,0,1","2,3,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,1,0"
"11097","Name the kingdom with currency Solidus (coin) and administrative headquarters in Nicomedia ?","12","4","2,0,2","1,2,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11098","Is the assembly of tofa ahin ethopia ?","7","3","2,0,1","1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11099","Do Ctenochaetus Binotatus lie in the cActinopterygii class ?","8","3","2,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0","1,0,0"
"11100","How many food items have an ingredient from the Sapindales family ?","11","4","1,1,2","2,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11101","How many movies have had a cinematographer who died in US ?","11","4","1,1,0","1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1","0,1,0"
"11102","Does Stanley Cavell study Shakespeare ?","5","3","2,0,0","0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11103","Name the largest city of the country where the body of Amit Saigal was discovered ?","15","4","1,1,2","3,2,0,0,1,3,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1","0,0,1"
"11104","Where is the hometown of A Bartlett Giamatti ?","8","2","1,0,1","2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1","0,0,1"
"11105","Who won the silver medal when the bronze was won by Yang Yilin ?","13","3","1,0,2","2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1","0,0,1"
"11106","Name the office holder with associate as Marcus Calpurnius Bibulus and has a kid named Augustus ?","16","5","2,1,2","2,2,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0","0,0,1"
"11107","Who are the predecessors of John Randolph of Roanoke ?","9","2","1,0,0","1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"11108","Is fox belong to the phylum of Chordate ?","8","3","2,0,1","1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","1,0,0"
"11109","Does Abdelhameed Amarri currently play for Khartoum ?","7","3","2,0,0","0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"11110","List TV shows with producer as Erik Bork and company is DreamWorks Television ?","13","5","2,1,2","0,2,0,0,0,3,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","0,0,1"
"11111","Name the awards that have been given to the writer made famous for Creature Comforts ?","15","4","1,1,2","2,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0","0,0,1"
"11112","Who produces the tv series which made Scott Haran famous ?","10","3","1,0,2","1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0","0,0,1"
"11113","Give me a count on associates of Johnny Cash ?","9","2","1,0,0","1,2,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11114","What is a salthill ?","4","2","1,0,1","1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11115","Who is the musician of Before I let you Go ?","10","2","1,0,1","1,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0","0,0,1"
"11116","What is the Ceremonial County of Port of Tilbury ?","9","2","1,0,1","1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11117","What is the ideology of the Union of Cambodian Democrats which is also the ideology of Palang Dharma Party ?","19","4","2,0,2","3,3,1,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"11118","What is the honorary title of the narrator of Everything Will Be OK ?","13","3","1,0,2","2,2,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0","0,0,1"
"11119","Does the white river flow into the connecticut river{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f', ?","10","3","2,0,1","2,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11120","What is the total number of other destinations of the airlines whose one of the destinations is Mediterranean Sea ?","19","3","1,0,0","3,3,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11121","List the software developed by Shawn Fanning ?","7","3","1,1,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"11122","Count the number of things people who know linguistics are known for ?","12","3","1,0,2","1,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0","0,1,0"
"11123","Does mumbai manage the railway line going to the daund railway junction ?","12","3","2,0,1","2,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0","1,0,0"
"11124","Through which counties does the road go which starts at the Port Klang ?","13","4","1,1,2","2,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0","0,0,1"
"11125","Under which president did some politicians live in Kensington ?","9","4","1,1,2","1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0","0,0,1"
"11126","What awards were given to the producer of Chicken Little ?","10","3","1,0,2","1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"11127","Whose children died in North Bend, Ohio ?","7","3","1,0,2","0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0","0,0,1"
"11128","What is the governing body of Burro Flats Painted Cave ?","10","2","1,0,1","1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0","0,0,1"
"11129","Is Lieutenant general (United States) the superintendent of United States Air Force Academy ?","13","3","2,0,0","1,1,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11130","Where did the conflict take place in which Henri Putz fought ?","11","3","1,0,2","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1","0,0,1"
"11131","Name the series of Doctor Who: Evacuation Earth ?","8","2","1,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0","0,0,1"
"11132","Is Lyndon bridge a kind of Truss bridge ?","8","3","2,0,0","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","1,0,0"
"11133","What water bodies have primary inflows sa Kemijoki ?","8","2","1,0,1","0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0","0,0,1"
"11134","In which nation does the league take place where C.D. Primeiro de Agosto play ?","14","4","1,1,2","1,2,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1","0,0,1"
"11135","Colin Powell was the commander of which military conflict ?","9","3","1,1,1","1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"11136","Enumerate the cars related to the ones assembled in Toluca ?","10","3","1,0,0","2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0","0,0,1"
"11137","Where can I find companies which originated in Canada ?","9","4","1,1,1","0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1","0,0,1"
"11138","Which school of jack mcGregor attend which was also the training center of William Anthony ?","15","4","2,0,2","1,2,0,0,0,5,0,2,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0","0,0,1"
"11139","What is the university to which Erica Frank went, and where Ivan Toplak was a club manager ?","17","4","2,0,2","2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1","0,0,1"
"11140","What is the hometown of the residents of Martha's vineyards ?","10","3","1,0,2","2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11141","Which companies have launched a rocket from Cape Canaveral Air Force station ?","12","4","1,1,2","1,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11142","Does the north carolina highway 280 end in Arden ?","9","3","2,0,1","1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11143","How many people are buried in the Mausoleum of Augustus ?","10","2","1,0,0","1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11144","How many soccer manager have been in the Spain nation football team ?","12","3","1,1,0","1,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11145","Name the writer whose one of the notable work is Adventures of Huckleberry Finn and died in Redding, Connecticut ?","19","5","2,1,2","2,3,1,0,0,2,1,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0","0,0,1"
"11146","What sports are played in schools in Vashi ?","8","4","1,1,2","0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11147","Who owns the radio stations in Alabama ?","7","4","1,1,2","1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11148","Was Johnny Depp a member of Skull Gang ?","8","3","2,0,1","1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11149","How many sports are played at the university whose president is Emanuel de Guzman ?","14","4","1,1,1","1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1","0,1,0"
"11150","Scientists at the University of Queensland have won which awards ?","10","4","1,1,1","1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11151","Who is the owner of  Latvian Wikipedia and Wiktionary ?","9","4","2,0,2","1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11152","What is the television show whose opening theme is Where Everybody Knows Your Name ?","14","3","1,1,1","1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1","0,0,1"
"11153","name the Glover's distributer ?","4","2","1,0,1","1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1"
"11154","What nation is Hornito located in, where Jamie Bateman Cayn died too ?","12","4","2,0,2","0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1","0,0,1"
"11155","How many shows belong to the network one of whose sister station is Cartoonite ?","14","4","1,1,1","1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"11156","who are all the people who have managed the England's under 20 soccer team ?","14","2","1,0,1","2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0","0,0,1"
"11157","Moscow-Kazan high speed railway starts from which station ?","8","2","1,0,1","0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11158","Where are all the protected areas near Bend, Oregon ?","9","4","1,1,2","1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,0,1"
"11159","Does the hudson river flow into the lower manhatten ?","9","3","2,0,1","2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11160","In how many places did Julian Leow Beng Kim study ?","10","3","1,1,0","0,1,1,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"11161","What is the common university iof vanderbilt Commodores and also the college of hubert Wiggs ?","15","4","2,0,2","2,1,1,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11162","Which royal people are buried in Rome ?","7","3","1,1,0","0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11163","How many movies have been directed by almunies of Parsons School of Design ?","13","4","1,1,1","0,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"11164","Give me a count on scientist who are known for garrison is Tennessee ?","13","4","1,1,1","1,2,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0","0,0,1"
"11165","Was einstein a doctoral student of Alfred Kleiner ?","8","3","2,0,1","1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11166","Is the Mount St Peter Church made in the international architectural style ?","12","3","2,0,0","2,1,2,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0","1,0,0"
"11167","What is the state of origin of Thomas Pfyl ?","9","2","1,0,1","1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11168","How many movies have been cinematographed by Jordan Cronenweth ?","9","3","1,1,0","0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"11169","List the language of Kunsten Museum of moder art Aalborg ?","10","2","1,0,1","1,2,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11170","Name a military unit whose command structure is United States Department of the Navy and garrison is Arlington County, Virginia ?","20","5","2,1,2","2,1,1,0,0,4,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"11171","List the relative of Tim Nanai-Williams ?","6","2","1,0,1","1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11172","Count the  origin of the beverages which have been originated in england / ?","13","3","1,0,0","2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0","0,1,0"
"11173","What is the river that falls into North Sea and Thames Estuary ?","12","5","2,1,2","1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"11174","Count all the stateless people ?","5","2","1,0,1","1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,1,0"
"11175","State the religion of the person known for People's Bank (Sri Lanka) ?","12","3","1,0,2","2,2,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","0,0,1"
"11176","For how many cities's teams did David Bowens play ?","9","4","1,1,2","0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"11177","what are some neighboring cities of Pregny Chambsy ?","8","2","1,0,1","1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"11178","How many honorary title are there of the scientists who has  Australian of the Year award ?","16","3","1,0,2","2,2,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1","0,1,0"
"11179","What is the total number of companies who use a language designed by Bjarne Stroustrup ?","15","4","1,1,0","2,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0","0,0,1"
"11180","Which job of Irving Chernev is the non-fiction subject of the Thud ?","12","4","2,0,2","2,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11181","What is the political party of the daughter of Jawaharlal Nehru ?","11","3","1,0,2","2,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11182","Which units are garrisoned at Arlington County, Virginia ?","8","2","1,0,1","0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11183","What are the mountains in the Sequoia National Park ?","9","3","1,1,1","2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"11184","Name the city of Duwamish River ?","6","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11185","In which country is Sierra del Merendin ?","7","2","1,0,1","0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
