QuestionID	Question	Label1	Label2	Dbpedia-Relation	RelationTotal	relnliodLogs	qanary_component-DiambiguationProperty-OKBQA	qanary_component-AnnotationofSpotProperty	Kcap	isiah
10853	Who is the writer of the Cavalcade of America and The United States Steel Hour ?	writer	writer	http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/writer	2	1	0	1	0	1
10855	Name the cover artist of the adventure of Tom sawyer ?	cover artist		http://dbpedia.org/ontology/coverArtist	1	1	1	1	0	1
10856	Which river flows through both eastern and western washington ?	flows	500000	http://dbpedia.org/ontology/river,http://dbpedia.org/ontology/river	2	0	0	0	0	0
10857	What is the nationality of the golf player who won the  2002 Players Championship ?	Champion	nationality	http://dbpedia.org/ontology/champion,http://dbpedia.org/ontology/nationality	2	0	0	0.6666666667	0	0
10858	Which companies are founded in the city of which Collin County Texas is a part ?	part	founded	http://dbpedia.org/ontology/part,http://dbpedia.org/ontology/foundationPlace	2	0.6666666667	0	0	0	0
10859	Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ?	home stadium	location of birht	http://dbpedia.org/ontology/homeStadium,http://dbpedia.org/ontology/birthPlace	2	0.8			0	1
10860	Who is the former partner of Chris Knierim ?	former partner		http://dbpedia.org/ontology/formerPartner	1	0	0	0	0	0.5
10861	How many different pole drivers are there, of the GPs when Renault was the first team ?	pole driver	first team	http://dbpedia.org/ontology/poleDriver	1				0	0
10862	What are all the TV shows which are related to the ones produced by Julie Gardner ?	produced	related	http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/ontology/related	2	0	0	0	0	0
10863	Name the parent company of  Ford Air Transport Service ?	parent company		http://dbpedia.org/ontology/parentCompany	1	0	0	0	0	1
10864	How many people have worked in the band one of whose current member is Hynief ?	worked 	current member	http://dbpedia.org/ontology/bandMember	1	0	0		0	0
10866	King crimson has been recorded in which places ?	recorded 		http://dbpedia.org/ontology/artist,http://dbpedia.org/ontology/recordedIn	2	0.6666666667	0	0.6666666667	0	0
10871	Does Ford own the Ford Kansas Assembly plant ?	own		http://dbpedia.org/ontology/owningOrganisation	1	0		0	0	0
10872	Was David Gilmour a former member of Pink Floyd ?	member former		http://dbpedia.org/ontology/formerBandMember	1	0			0	0.4
10873	Which ppolitical party of Yashpal Kapur is also the owner of National Herald ?	owner	party	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/party	2	0.6666666667			0	1
10875	What awards have been given to citizens of the Ottoman Empire ?	citizens	awards	http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/award	2	0.6666666667		0.6666666667	0	0
10876	List the state of the universities whose nation is United States ?	nation	nation	http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/state	2	0			0	0.5
10877	What are the software whose operating systems are Mac OS and Microsoft Windows ?	operating system	operating system	http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/ontology/operatingSystem	2				0	0
10878	Does the Utah State Route 162 end at Colorado ?	route end		http://dbpedia.org/ontology/routeEnd	1				0	0
10880	How many awards have been received by graduates of University of Melbourne, Faculty of VCA & MCM ?	awards	graduates 	http://dbpedia.org/ontology/training,http://dbpedia.org/ontology/award	2	0.6666666667	0.6666666667	0.6666666667	0	0
10881	To which books Thomas Egerton, an editor ?	editor		http://dbpedia.org/ontology/publisher	1				0	0
10883	In how many places has Garbage recorded their songs ?	recorded 	@@@	http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/recordedIn	2	0.6666666667	0	0.6666666667	0	0
10884	What award was won by executive producer of Shaun the Sheep ?	executive producer	award	http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/ontology/award	2	0.6666666667		0.6666666667	0	0.1333333
10885	What is the television show whose opening theme's album is Cheers ?	album	opening theme	http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/openingTheme	2	0.5			0	1
10886	Which driver had the pole position in 1994 Spanish Grand Prix ?	driver pole		http://dbpedia.org/ontology/poleDriver	1		0		0	0
10887	How many different religions have economists followed ?	religions	@@@	http://dbpedia.org/ontology/profession,http://dbpedia.org/ontology/religion	2	0.6666666667	0	0.6666666667	0	0
10888	What is the automobile platform of Chiva bus ?	automobile platform		http://dbpedia.org/ontology/automobilePlatform	1	1	1	1	0	0.6666667
10889	What borders siberia ?	border		http://dbpedia.org/ontology/border	1	1			0	1
10890	How many had their debut team coached by Chip Kelly ?	coach	debut team	http://dbpedia.org/ontology/debutTeam	1		0	0	0	0
10892	What is the device whose successor's CPU is by AMD ?	CPU	successor	http://dbpedia.org/ontology/cpu,http://dbpedia.org/ontology/successor	2				0	0.1
10893	Who was the coach of marquette Golden Eagles men's basketball team-2012,13 season ?	coach		http://dbpedia.org/ontology/coach	1	0	1	1	0	0
10894	What made Jon Speelman and Eric Schiller famous ?	@@@	famous	http://dbpedia.org/ontology/field,http://dbpedia.org/ontology/knownFor	2	0	0	0	0	0
10895	Which manufacturer of the Boeing B-17 Flying fortress is the manager of burro Flats Painted Caves ?	manufacturer	manager	http://dbpedia.org/ontology/governingBody,http://dbpedia.org/ontology/manufacturer	2	0	0	0	0	0
10897	In how many different places can I find companies which were founded in toronto ?	places	founded	http://dbpedia.org/ontology/foundationPlace	1	0	0	0	0	0
10898	How many organizations own the website to which Jimmy Wales contributes ?	own	contributes	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/owner	2	0	0	0	0	0
10899	List the former team of the american football players born in Pennsylvania ?	born in	former team	http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/formerTeam	2	0			0	1
10900	Through how many cities does the river flowing into Arkansas go ?	flowing into	cities	http://dbpedia.org/ontology/mouthMountain,http://dbpedia.org/ontology/city	2	0			0	0
10903	What shows are on the networks which are from the United States ?	networks	are from	http://dbpedia.org/ontology/locationCountry	1				0	0
10906	Who is the fictional character who portrayed in Terminator 2: Judgment Day ?	portrayed		http://dbpedia.org/ontology/portrayer	1				0	1
10907	Which movies' music is composed by people associated with the band Yes ?	associated music	composed	http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/ontology/musicComposer	2		0		0	0.06896552
10908	What is the death place of the Marina Pankova and Viktor Ulyanich ?	death place	death place	http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/deathPlace	2	1	1	1	0	1
10909	What famous work is derived from the one whose lyrics are written by Inma Gonzales ?	derived	lyrics	http://dbpedia.org/ontology/lyrics,http://dbpedia.org/ontology/basedOn	2	0	0	0	0	1
10911	By which university is the literary magazine named Stone Canoe published ?	published		http://dbpedia.org/ontology/publisher	1	0	0	0	0	0
10913	Name the rivers whose source country's capital is Lusaka ?	capital	source country	http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/sourceCountry	2	0.6666666667			0	0.09090909
10914	Some movies whose screenplay is done by american born people ?	born	screenplay	http://dbpedia.org/ontology/birthPlace	1				0	0
10915	Who is the narrator of The Price of Beauty ?	narrator		http://dbpedia.org/ontology/narrator	1	1	1	1	0	0.2
10916	Enumerate all those who are in the Board of companies founded in New York ?	founded	Board	http://dbpedia.org/ontology/board	1				0	0.09090909
10917	Who did Bruce Bochy play for ?	play		http://dbpedia.org/ontology/team	1	0			0	0
10920	How many religion's people have died in Malaysia ?	died in	religion	http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/religion	2	0	0	0	0	0
10921	How many people have managed a club which owns the Riverside Stadium ?	managed	@@@	http://dbpedia.org/ontology/managerClub	1	0	0.6666666667	0	0	0
10922	How many other wine region are there of the grapes whose one of the wine region is Michigan ?	wine region	wine region	http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/ontology/wineRegion	2	1		0	0	0
10923	To which families does the Koolakamba belong ?	families		http://dbpedia.org/ontology/family	1	0			0	0.1666667
10924	How many awards have screenwriters won ?	awards	@@@	http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/award	2	0		0.6666666667	0	0
10925	List the countries through which European rout E39 and E8 passes ?	countries	@@@	http://dbpedia.org/ontology/county,http://dbpedia.org/ontology/county	2				0	0
10926	How many people work at the FBI ?	work		http://dbpedia.org/ontology/occupation	1	0	0	0	0	0.1818182
10927	Count the nearest city to the historic palce whose one of the nearest city is Wisconsin ?	nearest city	nearest city	http://dbpedia.org/ontology/nearestCity	1	0	1		0	0.1538462
10929	What are some orthonychidae birds ?	@@@		http://dbpedia.org/ontology/family	1				0	0
10930	Is Dave Schulz a band member of Berlin ?	band member		http://dbpedia.org/ontology/bandMember	1		1	0	0	1
10932	List the subsequent work of the albums whose one of the subsequent work is Planet Waves ?	subsequent work	subsequent work	http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/subsequentWork	2	0		0	0	0.2
10933	In which mountain Inyo National Forest and California are located ?	Nation	Nation	http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/locatedInArea	2	0			0	1
10934	Was the Incredibles released before Finding Nemo ?	released		http://dbpedia.org/ontology/previousWork	1				0	0
10935	How many thesis were supervised by Ernest Rutherford ?	supervised		http://dbpedia.org/ontology/doctoralAdvisor	1	1	0	1	0	0
10936	What is the television show whose related with  Doctor Who Confidential ?	related		http://dbpedia.org/ontology/related	1	0			0	0
10937	What are the last two studio albums of Moondog Matinee ?	two		http://dbpedia.org/ontology/subsequentWork	1		0		0	0
10940	What is the total number of writers whose singles are recorded in Miami ?	recorded in	writers	http://dbpedia.org/ontology/recordedIn	1	1	0	0.6666666667	0	0.6666667
10942	Who are the employer of Don R. Berlin ?	employer		http://dbpedia.org/ontology/employer	1	1	0	1	0	1
10944	What is the river whose tributary is Zarqa River ?	tributary		http://dbpedia.org/ontology/leftTributary	1	0.6666666667			0	0.6666667
10945	How many home stadiums are there of the seasons whose chairman in Merritt Paulson ?	chairman	home stadium	http://dbpedia.org/ontology/chairman,http://dbpedia.org/ontology/homeStadium	2	0.6666666667			0	0
10947	Give me a count of bridges located in California ?	in		http://dbpedia.org/ontology/locatedInArea	1				0	0.1666667
10948	List the companies operating in Australia ?	operating		http://dbpedia.org/ontology/regionServed	1				0	0
10949	What all are in the states whose anthem is Ja, vi esker dette landet ?	states	anthom	http://dbpedia.org/ontology/anthem,http://dbpedia.org/ontology/country	2				0	0
10950	Which country are the players of the Atletico Petroleos de Luanda from ?	country	players	http://dbpedia.org/ontology/club,http://dbpedia.org/ontology/nationality	2	0	0		0	0
10951	Who owns the ford kansas assembly plant ?	owns		http://dbpedia.org/ontology/owningOrganisation	1	0	0		0	0
10952	Which saints were the messengers of Islam ?	messengers		http://dbpedia.org/ontology/veneratedIn	1				0	0
10953	Companies founded in Taiwan have typically which divisions ?	founded	division	http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/ontology/division	2	0			0	0
10954	What is the hub airport of Pawan Hans, and is also the largest city of India ?	hub airport	largest city	http://dbpedia.org/ontology/hubAirport,http://dbpedia.org/ontology/largestCity	2	0	0		0	0
10955	Name the source of Raa ?	source		http://dbpedia.org/ontology/source	1	1	1	1	0	0
10957	Movie's produced by Michael Deeley has Jordan Cronenweth as director of photography ?	produced	director of photography	http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/cinematography	2		0	0.6666666667	0	0.1428571
10958	Which cities have the river one of whose Tributary is the Missouri's big spring ?	tributary	in	http://dbpedia.org/ontology/rightTributary,http://dbpedia.org/ontology/city	2	0	0	0	0	0.08695652
10959	Which band was left by Kevin Jonas ?	band		http://dbpedia.org/ontology/formerBandMember	1	0	0		0	0.25
10961	How many have been venerateds in Islam and Judaism ?	venerateds	venerateds	http://dbpedia.org/ontology/veneratedIn,http://dbpedia.org/ontology/veneratedIn	2	1			0	1
10962	What is the resting place of the politician who succeeded Samuel Hayes ?	resting place	succeeded	http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/restingPlace	2	0.6666666667	0	0	0	0
10963	Is Amharic the official language of Ethiopia ?	official language		http://dbpedia.org/ontology/officialLanguage	1	0	0	0	0	0.5
10964	Which religion did both anupong paochinda and udit raj follow ?	religion	500000	http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/religion	2		0	0	0	0
10965	What is the source country of reg Lake ?	source country		http://dbpedia.org/ontology/sourceCountry	1	1	1	1	0	1
